Make,Model,Serial,Station,Location,Azimuth,Method,Dip,Depth,North,East,Scale Factor,Scale Bias,Start Date,End Date
Sercel,L4C,2437,SIZ,10,0,,0,0,0,0,0,0,1991-05-24T04:58:00Z,2001-10-23T22:04:00Z
Sercel,L4C,2438,BWZ,10,0,,0,0,0,0,0,0,1991-02-20T11:46:00Z,2000-03-03T20:30:00Z
Sercel,L4C,2915,NOZ,10,0,,0,0,0,0,0,0,1991-08-15T05:25:00Z,2000-04-06T23:00:00Z
Sercel,L4C,3549,OUZ,10,0,,0,0,0,0,0,0,1991-03-12T03:26:00Z,2000-05-15T02:04:00Z
Sercel,L4C,372,RITZ,10,0,,0,0,0,0,0,0,2003-04-04T10:00:01Z,2004-12-09T06:00:00Z
Sercel,L4C,372,DFE,10,0,,0,0,0,0,0,0,2006-01-01T00:00:01Z,2008-04-22T23:00:00Z
Sercel,L4C,374,RAEZ,10,0,,0,0,0,0,0,0,1997-05-30T11:03:00Z,2008-04-23T23:50:00Z
Sercel,L4C,4462,HBZ,10,0,,0,100,0,0,0,0,1988-09-20T04:59:00Z,2004-03-01T22:10:00Z
Sercel,L4C,4636,BSZ,10,0,,0,100,0,0,0,0,1990-06-20T05:14:00Z,1999-06-09T00:00:00Z
Sercel,L4C,4796,DSZ,10,0,,0,0,0,0,0,0,1990-11-06T00:00:01Z,1994-01-03T13:51:00Z
Sercel,L4C,5142,NRZ,10,0,,0,47,0,0,0,0,2008-03-06T01:30:00Z,2008-04-23T01:00:00Z
Sercel,L4C,5143,MKAZ,10,0,,0,0,0,0,0,0,1995-01-10T16:30:00Z,1999-05-13T00:00:00Z
Sercel,L4C,5320,WIZ,10,0,,0,0,0,0,0,0,1988-11-16T07:00:00Z,1989-03-06T14:00:00Z
Sercel,L4C,5320,WIZ,10,0,,0,0,0,0,0,0,1993-08-24T14:01:00Z,2007-04-19T03:00:00Z
Sercel,L4C,5476,BSZ,10,0,,0,100,0,0,0,0,1999-06-09T00:00:02Z,2003-11-27T03:07:00Z
Sercel,L4C,6453,MYRZ,10,0,,0,0,0,0,0,0,2004-05-24T14:55:00Z,2006-07-17T23:00:00Z
Sercel,L4C,6893,BWZ,10,0,,0,0,0,0,0,0,2000-03-03T20:30:02Z,2004-06-21T22:39:00Z
Sercel,L4C,6894,NWEZ,10,0,,0,0,0,0,0,0,1996-04-03T17:09:00Z,2008-01-23T23:00:00Z
Sercel,L4C,6894,DFE,10,0,,0,0,0,0,0,0,2008-04-22T23:00:01Z,2010-02-23T02:00:00Z
Sercel,L4C,6895,EWZ,10,0,,0,0,0,0,0,0,1997-06-20T23:30:02Z,2001-07-02T14:38:00Z
Sercel,L4C,6897,NRZ,12,0,,0,52,0,0,0,0,1991-02-21T19:09:00Z,1993-07-26T13:23:00Z
Sercel,L4C,6897,NRZ,14,0,,0,0,0,0,0,0,1993-07-29T09:36:00Z,1997-03-18T22:51:00Z
Sercel,L4C,6897,NRZ,11,0,,0,47,0,0,0,0,1997-03-27T15:13:00Z,2003-12-16T04:24:00Z
Sercel,L4C,6898,RAEZ,10,0,,0,0,0,0,0,0,2008-04-24T00:00:01Z,2010-02-23T02:00:00Z
Sercel,L4C,8391,WCZ,10,0,,0,0,0,0,0,0,1991-03-13T04:11:00Z,1999-06-25T02:45:00Z
Sercel,L4C,8394,NOZ,10,0,,0,0,0,0,0,0,2000-04-06T23:00:02Z,2001-06-27T00:00:00Z
Sercel,L4C,904,EWZ,10,0,,0,0,0,0,0,0,1991-03-21T03:43:00Z,1997-06-20T23:30:00Z
Sercel,L4C,9151,MARZ,10,0,,0,0,0,0,0,0,1992-06-16T18:47:00Z,2005-11-23T01:16:00Z
Sercel,L4C,9151,WTAZ,11,0,,0,0.5,0,0,0,0,2007-05-07T01:00:00Z,2007-05-14T02:30:00Z
Sercel,L4C,9162,MTAZ,10,0,,0,0,0,0,0,0,2002-06-17T00:00:00Z,2007-06-25T04:00:00Z
Sercel,L4C,9721,KAAZ,10,0,,0,12.75,0,0,0,0,1998-05-23T02:37:00Z,2009-09-08T03:00:00Z
Sercel,L4C,9951,KAAZ,11,0,,0,0.5,0,0,0,0,2007-05-09T23:00:00Z,2007-06-27T02:00:00Z
Sercel,L4C,9951,NRZ,10,0,,0,47,0,0,0,0,2008-04-23T01:00:01Z,2009-06-10T21:00:00Z
Sercel,L4C,9952,NOZ,10,0,,0,0,0,0,0,0,2001-06-27T00:00:02Z,2004-04-02T14:14:00Z
Sercel,L4C,AMW_WLN_10,AMW,10,0,,0,0,0,0,0,0,1991-03-22T01:00:00Z,1998-02-27T00:00:00Z
Sercel,L4C,AMW_WLN_11,AMW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2000-10-09T06:00:00Z
Sercel,L4C,BBW_WLN_10,BBW,10,0,,0,0,0,0,0,0,1992-05-27T05:00:00Z,1998-03-02T02:00:00Z
Sercel,L4C,BBW_WLN_11,BBW,11,0,,0,0,0,0,0,0,1995-03-11T00:00:00Z,2004-03-21T22:00:00Z
Sercel,L4C,BHW_WLN_10,BHW,10,0,,0,0,0,0,0,0,1989-08-29T00:00:00Z,1989-10-29T20:00:00Z
Sercel,L4C,BHW_WLN_12,BHW,12,0,,0,100,0,0,0,0,1990-04-06T04:00:00Z,1994-09-28T23:00:00Z
Sercel,L4C,BHW_WLN_13,BHW,13,0,,0,86,0,0,0,0,1994-10-03T02:00:00Z,1998-03-02T01:00:00Z
Sercel,L4C,BHW_WLN_14,BHW,14,0,,0,86,0,0,0,0,1995-03-10T23:00:00Z,2003-09-13T01:00:00Z
Sercel,L4C,BLW_WLN_10,BLW,10,0,,0,0,0,0,0,0,1986-09-22T00:00:00Z,1998-03-02T02:00:00Z
Sercel,L4C,BLW_WLN_11,BLW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2004-06-08T01:00:00Z
Sercel,L4C,CAW_WLN_10,CAW,10,0,,0,0,0,0,0,0,1986-09-22T00:00:00Z,1998-03-02T02:00:00Z
Sercel,L4C,CAW_WLN_11,CAW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2003-05-20T03:00:00Z
Sercel,L4C,CCW_WLN_10,CCW,10,0,,0,0,0,0,0,0,1986-09-22T00:00:00Z,1998-03-02T02:00:00Z
Sercel,L4C,CCW_WLN_11,CCW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2004-04-13T20:00:00Z
Sercel,L4C,CFC_CYN,CFC,10,0,,0,0,0,0,0,0,1986-12-09T20:10:00Z,1996-04-28T16:55:00Z
Sercel,L4C,CMCZ_CYN,CMCZ,10,0,,0,0,0,0,0,0,1986-12-09T20:10:00Z,1989-06-28T20:55:00Z
Sercel,L4C,CNZ_CAN,CNZ,12,0,,0,0,0,0,0,0,1998-03-25T22:50:00Z,2000-11-28T19:00:00Z
Sercel,L4C,CNZ_CHN,CNZ,10,0,,0,0,0,0,0,0,1990-04-12T02:00:00Z,1997-03-14T15:00:00Z
Sercel,L4C,CNZ_CON,CNZ,10,0,,0,0,0,0,0,0,1999-12-01T04:00:00Z,2006-01-04T07:00:00Z
Sercel,L4C,CNZ_TPN,CNZ,12,0,,0,0,0,0,0,0,1996-08-17T04:00:00Z,1996-09-04T02:00:00Z
Sercel,L4C,CNZ_TPN,CNZ,11,0,,0,0,0,0,0,0,1996-09-04T23:50:00Z,2000-12-02T13:00:00Z
Sercel,L4C,CNZ_WKN,CNZ,11,0,,0,0,0,0,0,0,1994-05-16T19:00:00Z,1996-08-31T21:00:00Z
Sercel,L4C,DFE_TRN,DFE,10,0,,0,0,0,0,0,0,1993-12-14T23:52:00Z,2006-01-01T00:00:00Z
Sercel,L4C,DIW_WLN_10,DIW,10,0,,0,0,0,0,0,0,1990-04-28T19:00:00Z,1998-03-02T02:00:00Z
Sercel,L4C,DIW_WLN_11,DIW,11,0,,0,0,0,0,0,0,1995-03-11T00:00:00Z,2004-06-08T01:00:00Z
Sercel,L4C,DRZ_CAN,DRZ,12,0,,0,0,0,0,0,0,1998-03-25T22:50:00Z,2000-11-28T19:00:00Z
Sercel,L4C,DRZ_CHN,DRZ,10,0,,0,0,0,0,0,0,1990-04-12T02:00:00Z,1997-03-14T15:00:00Z
Sercel,L4C,DRZ_CON,DRZ,10,0,,0,0,0,0,0,0,1999-12-01T04:00:00Z,2002-02-18T11:09:00Z
Sercel,L4C,DRZ_CON,DRZ,11,0,,0,0,0,0,0,0,2004-02-22T04:00:00Z,2010-11-23T00:00:00Z
Sercel,L4C,DRZ_TPN,DRZ,12,0,,0,0,0,0,0,0,1996-08-17T04:00:00Z,1996-09-04T02:00:00Z
Sercel,L4C,DRZ_TPN,DRZ,11,0,,0,0,0,0,0,0,1996-09-04T23:50:00Z,2000-12-03T16:05:00Z
Sercel,L4C,DRZ_WKN,DRZ,11,0,,0,0,0,0,0,0,1994-05-16T19:00:00Z,1996-08-31T21:00:00Z
Sercel,L4C,DSZ_019,DSZ,10,0,,0,0,0,0,0,0,1990-05-17T00:00:01Z,1990-11-06T00:00:00Z
Sercel,L4C,DUMMY_HATZ,HATZ,10,0,,0,0,0,0,0,0,2003-04-15T13:00:02Z,2004-07-13T19:00:00Z
Sercel,L4C,DUMMY_WHTZ,WHTZ,10,0,,0,0,0,0,0,0,2003-03-26T05:00:02Z,2003-12-04T15:00:00Z
Sercel,L4C,ECNZ_TPN,ECNZ,12,0,,0,0,0,0,0,0,1996-08-17T09:47:00Z,1996-09-04T01:22:00Z
Sercel,L4C,ECNZ_TPN,ECNZ,10,0,,0,0,0,0,0,0,1996-09-04T23:51:00Z,2000-12-03T19:12:00Z
Sercel,L4C,ECNZ_TPN,ECNZ,12,0,,0,0,0,0,0,0,2001-12-03T00:27:00Z,2003-04-29T13:54:00Z
Sercel,L4C,ECNZ_WKN,ECNZ,11,0,,0,0,0,0,0,0,1997-03-04T07:00:00Z,1998-03-08T04:00:00Z
Sercel,L4C,EDRZ_CAN,EDRZ,12,0,,0,0,0,0,0,0,1998-03-25T22:00:00Z,2000-11-28T19:00:00Z
Sercel,L4C,EDRZ_RTN,EDRZ,10,0,,0,0,0,0,0,0,1993-07-07T01:16:00Z,2006-04-13T00:00:00Z
Sercel,L4C,EDRZ_WKN,EDRZ,11,0,,0,0,0,0,0,0,1995-03-24T00:00:00Z,1999-06-20T05:00:00Z
Sercel,L4C,GFW_WLN_10,GFW,10,0,,0,0,0,0,0,0,1991-12-06T04:00:00Z,1998-03-02T02:00:00Z
Sercel,L4C,GFW_WLN_11,GFW,11,0,,0,0,0,0,0,0,1995-03-11T20:00:00Z,2004-05-16T23:00:00Z
Sercel,L4C,HARZ_CAN,HARZ,12,0,,0,0,0,0,0,0,1988-03-25T22:00:00Z,2000-11-28T19:00:00Z
Sercel,L4C,HARZ_RTN,HARZ,10,0,,0,0,0,0,0,0,1992-06-16T18:47:00Z,2004-04-29T20:25:00Z
Sercel,L4C,HARZ_WKN,HARZ,11,0,,0,0,0,0,0,0,1995-03-24T01:00:00Z,1999-06-20T05:00:00Z
Sercel,L4C,HATZ_RTN,HATZ,10,0,,0,0,0,0,0,0,1994-02-03T08:28:00Z,1996-03-26T16:55:00Z
Sercel,L4C,HATZ_RTN,HATZ,10,0,,0,0,0,0,0,0,1996-09-04T23:51:00Z,2000-12-03T19:12:00Z
Sercel,L4C,HATZ_TPN,HATZ,10,0,,0,0,0,0,0,0,1987-03-05T03:14:00Z,1992-05-17T09:07:00Z
Sercel,L4C,HATZ_TPN,HATZ,12,0,,0,0,0,0,0,0,1996-08-17T04:36:00Z,1996-09-04T01:22:00Z
Sercel,L4C,HATZ_TPN,HATZ,12,0,,0,0,0,0,0,0,2000-12-03T00:27:00Z,2003-04-15T01:43:00Z
Sercel,L4C,HATZ_WKN,HATZ,11,0,,0,0,0,0,0,0,1995-03-24T01:00:00Z,1998-03-08T04:00:00Z
Sercel,L4C,HITZ_TPN,HITZ,10,0,,0,0,0,0,0,0,1987-03-05T08:42:00Z,1991-06-21T13:36:00Z
Sercel,L4C,KATZ_CAN,KATZ,12,0,,0,0,0,0,0,0,1998-03-25T22:51:00Z,2000-11-28T18:46:00Z
Sercel,L4C,KATZ_CAN,KATZ,12,0,,0,0,0,0,0,0,2000-12-03T00:27:00Z,2003-04-29T00:21:00Z
Sercel,L4C,KATZ_TPN,KATZ,12,0,,0,0,0,0,0,0,1996-08-25T12:37:00Z,1996-08-27T05:28:00Z
Sercel,L4C,KATZ_TPN,KATZ,10,0,,0,0,0,0,0,0,1996-10-23T20:56:00Z,2000-12-03T19:12:00Z
Sercel,L4C,KATZ_WKN,KATZ,11,0,,0,0,0,0,0,0,1997-03-04T04:00:00Z,1997-06-25T00:00:00Z
Sercel,L4C,KAVZ_CHN,KAVZ,10,0,,0,0,0,0,0,0,1993-11-12T03:00:00Z,1998-06-11T09:00:00Z
Sercel,L4C,KAVZ_CXN,KAVZ,10,0,,0,0,0,0,0,0,1999-12-01T04:00:00Z,2004-12-14T19:00:00Z
Sercel,L4C,KAVZ_TPN,KAVZ,12,0,,0,0,0,0,0,0,1996-08-17T04:00:00Z,1996-09-04T02:00:00Z
Sercel,L4C,KAVZ_TPN,KAVZ,11,0,,0,0,0,0,0,0,1996-09-05T07:33:00Z,2000-12-03T19:12:00Z
Sercel,L4C,KAVZ_WKN,KAVZ,11,0,,0,0,0,0,0,0,1994-05-16T19:00:00Z,1996-08-31T21:00:00Z
Sercel,L4C,KETZ_TPN,KETZ,10,0,,0,0,0,0,0,0,1987-03-05T08:35:00Z,1992-01-22T16:49:00Z
Sercel,L4C,KHZ_007,KHZ,10,0,,0,0,0,0,0,0,1989-05-04T01:13:00Z,1989-05-23T11:34:00Z
Sercel,L4C,KIW_WLN_10,KIW,10,0,,0,0,0,0,0,0,1986-09-22T00:00:00Z,1998-03-02T02:00:00Z
Sercel,L4C,KIW_WLN_11,KIW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2004-06-08T01:00:00Z
Sercel,L4C,LIRZ_CAN,LIRZ,12,0,,0,12,0,0,0,0,1999-06-24T12:00:00Z,2000-11-28T19:00:00Z
Sercel,L4C,LIRZ_RTN,LIRZ,10,0,,0,0,0,0,0,0,1992-06-16T18:47:00Z,2006-02-15T11:59:00Z
Sercel,L4C,LIRZ_WKN,LIRZ,11,0,,0,12,0,0,0,0,1995-03-24T00:00:00Z,1999-06-20T14:00:00Z
Sercel,L4C,LMZ_012,LMZ,11,0,,0,0,0,0,0,0,1991-04-05T07:47:00Z,1992-10-03T12:29:00Z
Sercel,L4C,LMZ_012,LMZ,10,0,,0,60,0,0,0,0,1992-10-05T02:51:00Z,1996-02-16T00:32:00Z
Sercel,L4C,LMZ_012,LMZ,11,0,,0,0,0,0,0,0,1996-03-06T01:40:00Z,1996-04-28T22:21:00Z
Sercel,L4C,LMZ_012,LMZ,10,0,,0,60,0,0,0,0,1996-06-29T19:55:00Z,2004-07-30T17:37:00Z
Sercel,L4C,LRCZ_CYN,LRCZ,10,0,,0,0,0,0,0,0,1987-02-01T13:09:00Z,1996-04-27T03:07:00Z
Sercel,L4C,LSCZ_CYN,LSCZ,10,0,,0,0,0,0,0,0,1986-12-09T20:10:00Z,1996-05-01T21:38:00Z
Sercel,L4C,MAHZ_HBN,MAHZ,10,0,,0,0,0,0,0,0,1987-04-10T01:10:00Z,1997-08-04T09:57:00Z
Sercel,L4C,MARZ_CAN,MARZ,12,0,,0,0,0,0,0,0,1988-03-25T22:00:00Z,2000-11-28T19:00:00Z
Sercel,L4C,MARZ_WKN,MARZ,11,0,,0,0,0,0,0,0,1995-03-24T01:00:00Z,1999-06-20T05:00:00Z
Sercel,L4C,MGZ_CHN,MGZ,10,0,,0,0,0,0,0,0,1991-09-18T11:00:00Z,1998-06-11T09:00:00Z
Sercel,L4C,MGZ_CON,MGZ,10,0,,0,0,0,0,0,0,1999-12-01T04:00:00Z,2005-05-12T08:00:00Z
Sercel,L4C,MGZ_TPN,MGZ,11,0,,0,0,0,0,0,0,1987-05-02T08:00:00Z,1987-05-10T06:00:00Z
Sercel,L4C,MGZ_TPN,MGZ,12,0,,0,0,0,0,0,0,1996-08-17T04:00:00Z,1996-09-04T02:00:00Z
Sercel,L4C,MGZ_TPN,MGZ,11,0,,0,0,0,0,0,0,1996-09-04T23:50:00Z,2000-11-29T23:07:00Z
Sercel,L4C,MGZ_WKN,MGZ,11,0,,0,0,0,0,0,0,1994-05-16T19:00:00Z,1996-08-31T21:00:00Z
Sercel,L4C,MHZ_CYN,MHZ,10,0,,0,0,0,0,0,0,1986-12-09T20:10:00Z,1996-04-29T21:35:00Z
Sercel,L4C,MLZ_038,MLZ,10,0,,0,0,0,0,0,0,1996-03-09T00:15:00Z,1996-05-27T19:20:00Z
Sercel,L4C,MMCZ_CYN,MMCZ,10,0,,0,0,0,0,0,0,1989-06-29T21:15:00Z,1996-04-27T03:07:00Z
Sercel,L4C,MNT_099,MNT,10,0,,0,0,0,0,0,0,1991-07-30T22:16:00Z,1991-12-02T14:41:00Z
Sercel,L4C,MOH_HBN,MOH,10,0,,0,0,0,0,0,0,1987-03-19T22:55:00Z,1997-05-25T03:38:00Z
Sercel,L4C,MOW_WLN_10,MOW,10,0,,0,0,0,0,0,0,1986-09-22T00:00:00Z,1998-02-27T00:00:00Z
Sercel,L4C,MOW_WLN_11,MOW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2003-09-13T01:00:00Z
Sercel,L4C,MRW_WLN_10,MRW,10,0,,0,0,0,0,0,0,1986-09-22T00:00:00Z,1988-10-11T00:00:00Z
Sercel,L4C,MRZ_115,MRZ,10,0,,0,0,0,0,0,0,1992-04-08T04:21:00Z,1992-06-23T20:10:00Z
Sercel,L4C,MSCZ_CYN,MSCZ,10,0,,0,0,0,0,0,0,1986-12-09T20:10:00Z,1996-05-01T21:38:00Z
Sercel,L4C,MSZ_022,MSZ,10,0,,0,0,0,0,0,0,1996-05-28T08:56:00Z,1999-12-10T14:33:00Z
Sercel,L4C,MTAZ_AKN,MTAZ,10,0,,0,0,0,0,0,0,1995-02-21T01:50:00Z,2002-06-17T00:00:00Z
Sercel,L4C,MTW_WLN_10,MTW,10,0,,0,0,0,0,0,0,1986-09-22T00:00:00Z,1998-03-02T02:00:00Z
Sercel,L4C,MTW_WLN_11,MTW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2003-09-13T01:00:00Z
Sercel,L4C,NEZ_TRN,NEZ,10,0,,0,0,0,0,0,0,1993-12-14T23:52:00Z,2010-06-02T05:00:00Z
Sercel,L4C,NGZ_CAN,NGZ,12,0,,0,0,0,0,0,0,1998-03-25T22:50:00Z,2000-11-28T19:00:00Z
Sercel,L4C,NGZ_CHN,NGZ,10,0,,0,0,0,0,0,0,1990-04-12T02:00:00Z,1997-03-14T15:00:00Z
Sercel,L4C,NGZ_CON,NGZ,10,0,,0,0,0,0,0,0,1999-12-01T04:00:00Z,2004-02-19T11:00:00Z
Sercel,L4C,NGZ_CON,NGZ,11,0,,0,0,0,0,0,0,2004-02-22T06:55:00Z,2005-08-30T20:10:00Z
Sercel,L4C,NGZ_TPN,NGZ,12,0,,0,0,0,0,0,0,1996-08-17T04:00:00Z,1996-09-04T02:00:00Z
Sercel,L4C,NGZ_TPN,NGZ,11,0,,0,0,0,0,0,0,1996-09-04T23:50:00Z,2000-12-02T13:00:00Z
Sercel,L4C,NGZ_WKN,NGZ,11,0,,0,0,0,0,0,0,1994-05-16T19:00:00Z,1996-08-31T21:00:00Z
Sercel,L4C,NRZ_TRN,NRZ,13,0,,0,0,0,0,0,0,1993-12-14T23:52:00Z,1997-03-25T08:58:00Z
Sercel,L4C,NRZ_TRN,NRZ,10,0,,0,47,0,0,0,0,1997-03-26T08:06:00Z,2008-03-06T00:00:00Z
Sercel,L4C,OBZ_112,OBZ,10,0,,0,0,0,0,0,0,1990-09-11T06:29:00Z,1990-09-16T22:56:00Z
Sercel,L4C,OTAZ_AKN,OTAZ,10,0,,0,0,0,0,0,0,1996-09-17T04:39:00Z,2009-12-23T00:00:00Z
Sercel,L4C,OTW_WLN_10,OTW,10,0,,0,0,0,0,0,0,1992-07-28T05:00:00Z,1998-03-02T00:00:00Z
Sercel,L4C,OTW_WLN_11,OTW,11,0,,0,0,0,0,0,0,1995-04-03T14:00:00Z,2004-06-08T01:00:00Z
Sercel,L4C,PAHZ_HBN_10,PAHZ,10,0,,0,0,0,0,0,0,1989-09-20T01:40:00Z,1997-08-04T09:57:00Z
Sercel,L4C,PAHZ_HBN_11,PAHZ,11,0,,0,0,0,0,0,0,1997-07-31T03:49:00Z,2000-12-05T22:38:00Z
Sercel,L4C,PARZ_CAN,PARZ,12,0,,0,0,0,0,0,0,1988-03-25T22:00:00Z,1999-06-23T18:00:00Z
Sercel,L4C,PARZ_RTN,PARZ,10,0,,0,0,0,0,0,0,1995-04-05T06:44:00Z,2002-12-08T14:43:00Z
Sercel,L4C,PARZ_WKN,PARZ,11,0,,0,0,0,0,0,0,1995-03-24T05:00:00Z,1999-06-20T05:00:00Z
Sercel,L4C,PATZ_CAN,PATZ,12,0,,0,0,0,0,0,0,1998-03-25T22:00:00Z,2000-11-28T19:00:00Z
Sercel,L4C,PATZ_RTN,PATZ,10,0,,0,0,0,0,0,0,1989-03-08T05:58:00Z,2007-05-01T00:00:00Z
Sercel,L4C,PATZ_TPN,PATZ,11,0,,0,0,0,0,0,0,1987-05-01T22:00:00Z,1989-07-07T04:00:00Z
Sercel,L4C,PATZ_WKN,PATZ,11,0,,0,0,0,0,0,0,1995-03-24T00:00:00Z,1999-06-20T05:00:00Z
Sercel,L4C,PDD_101,PDD,10,0,,0,0,0,0,0,0,1988-07-01T22:49:00Z,1988-07-05T18:19:00Z
Sercel,L4C,PGZ_003,PGZ,10,0,,0,100,0,0,0,0,1988-09-08T01:43:00Z,1996-06-18T20:09:00Z
Sercel,L4C,PGZ_003_U,PGZ,11,0,,0,0,0,0,0,0,1988-09-08T01:43:00Z,1990-05-19T18:46:00Z
Sercel,L4C,PKE_TRN,PKE,10,0,,0,0,0,0,0,0,1993-12-14T23:52:00Z,2003-10-23T17:26:00Z
Sercel,L4C,RATZ_CAN,RATZ,12,0,,0,0,0,0,0,0,1998-03-25T22:49:00Z,2000-11-28T18:46:00Z
Sercel,L4C,RATZ_CAN,RATZ,12,0,,0,0,0,0,0,0,2000-12-03T00:27:00Z,2003-03-24T01:18:00Z
Sercel,L4C,RATZ_TPN,RATZ,10,0,,0,0,0,0,0,0,1987-03-05T03:14:00Z,2000-12-03T19:12:00Z
Sercel,L4C,RATZ_WKN,RATZ,12,0,,0,0,0,0,0,0,1996-08-17T04:36:00Z,1996-09-04T01:22:00Z
Sercel,L4C,RATZ_WKN,RATZ,11,0,,0,0,0,0,0,0,1997-03-04T04:00:00Z,1997-06-21T19:00:00Z
Sercel,L4C,SBCZ_CYN,SBCZ,10,0,,0,0,0,0,0,0,1987-02-01T13:09:00Z,1996-04-27T03:07:00Z
Sercel,L4C,TAZ_CAN,TAZ,12,0,,0,0,0,0,0,0,1998-03-25T22:00:00Z,2000-11-28T19:00:00Z
Sercel,L4C,TAZ_RTN,TAZ,10,0,,0,0,0,0,0,0,1988-11-15T05:17:00Z,2007-12-17T06:00:00Z
Sercel,L4C,TAZ_TPN,TAZ,11,0,,0,0,0,0,0,0,1987-03-05T01:00:00Z,1989-07-07T10:00:00Z
Sercel,L4C,TAZ_WKN,TAZ,11,0,,0,0,0,0,0,0,1995-03-24T00:00:00Z,1999-06-20T05:00:00Z
Sercel,L4C,TBC_CYN,TBC,10,0,,0,0,0,0,0,0,1986-12-09T20:10:00Z,1996-05-01T21:38:00Z
Sercel,L4C,TCW_WLN_10,TCW,10,0,,0,0,0,0,0,0,1986-09-22T00:00:00Z,1998-03-02T02:00:00Z
Sercel,L4C,TCW_WLN_11,TCW,11,0,,0,0,0,0,0,0,1995-03-10T22:00:00Z,2004-06-08T01:00:00Z
Sercel,L4C,TDL_103,TDL,10,0,,0,0,0,0,0,0,1988-06-07T04:42:00Z,1988-06-08T04:51:00Z
Sercel,L4C,TDL_104,TDL,10,0,,0,0,0,0,0,0,1988-06-06T10:09:00Z,1988-06-06T23:23:00Z
Sercel,L4C,TEHZ_HBN,TEHZ,10,0,,0,0,0,0,0,0,1987-03-19T22:55:00Z,1997-08-04T09:57:00Z
Sercel,L4C,THZ_016,THZ,10,0,,0,0,0,0,0,0,1997-09-03T13:00:00Z,1998-11-05T00:00:00Z
Sercel,L4C,TKEZ_TRN,TKEZ,10,0,,0,0,0,0,0,0,1993-12-14T23:52:00Z,1996-04-01T11:35:00Z
Sercel,L4C,TKF_103,TKF,10,0,,0,0,0,0,0,0,1988-06-09T23:46:00Z,1988-06-10T22:47:00Z
Sercel,L4C,TLC_CYN,TLC,10,0,,0,0,0,0,0,0,1989-06-29T21:15:00Z,1996-04-27T03:07:00Z
Sercel,L4C,TTH_HBN_10,TTH,10,0,,0,0,0,0,0,0,1987-03-19T17:19:00Z,1997-08-04T04:05:00Z
Sercel,L4C,TTH_HBN_11,TTH,11,0,,0,0,0,0,0,0,1997-07-31T03:49:00Z,2000-12-05T22:38:00Z
Sercel,L4C,TUTZ_TPN,TUTZ,10,0,,0,0,0,0,0,0,1987-03-08T09:23:00Z,1990-07-02T04:00:00Z
Sercel,L4C,TUVZ_CHN,TUVZ,10,0,,0,0,0,0,0,0,1993-11-12T03:00:00Z,1998-06-11T09:00:00Z
Sercel,L4C,TUVZ_CON,TUVZ,10,0,,0,0,0,0,0,0,1999-12-01T04:00:00Z,2004-02-19T11:00:00Z
Sercel,L4C,TUVZ_CON,TUVZ,11,0,,0,0,0,0,0,0,2004-02-22T06:00:00Z,2005-08-28T03:00:00Z
Sercel,L4C,TUVZ_TPN,TUVZ,12,0,,0,0,0,0,0,0,1996-08-17T04:00:00Z,1996-09-04T02:00:00Z
Sercel,L4C,TUVZ_TPN,TUVZ,11,0,,0,0,0,0,0,0,1996-09-04T23:50:00Z,2000-12-02T13:00:00Z
Sercel,L4C,TUVZ_WKN,TUVZ,11,0,,0,0,0,0,0,0,1994-05-16T19:00:00Z,1996-08-31T21:00:00Z
Sercel,L4C,TUZ_032,TUZ,10,0,,0,0,0,0,0,0,1991-04-04T17:54:00Z,1991-07-14T19:05:00Z
Sercel,L4C,UTU_CAN,UTU,12,0,,0,0,0,0,0,0,1998-03-25T22:00:00Z,2000-11-28T19:00:00Z
Sercel,L4C,UTU_RTN,UTU,10,0,,0,0,0,0,0,0,1988-11-15T05:17:00Z,2006-02-11T07:00:00Z
Sercel,L4C,UTU_TPN,UTU,11,0,,0,0,0,0,0,0,1987-04-30T11:00:00Z,1987-09-07T13:00:00Z
Sercel,L4C,UTU_WKN,UTU,11,0,,0,0,0,0,0,0,1995-03-24T00:00:00Z,1999-06-20T05:00:00Z
Sercel,L4C,WAHZ_HBN_10,WAHZ,10,0,,0,0,0,0,0,0,1987-03-19T17:19:00Z,1997-08-04T09:57:00Z
Sercel,L4C,WAHZ_HBN_11,WAHZ,11,0,,0,0,0,0,0,0,1997-07-31T04:36:00Z,2000-12-05T22:38:00Z
Sercel,L4C,WATZ_TPN,WATZ,12,0,,0,0,0,0,0,0,1996-08-17T04:36:00Z,1996-09-04T01:22:00Z
Sercel,L4C,WATZ_TPN,WATZ,10,0,,0,0,0,0,0,0,1996-09-04T23:51:00Z,2000-12-03T19:12:00Z
Sercel,L4C,WATZ_WKN,WATZ,11,0,,0,0,0,0,0,0,1997-03-04T04:00:00Z,1997-06-21T19:00:00Z
Sercel,L4C,WATZ_WKN,WATZ,12,0,,0,0,0,0,0,0,2000-12-03T00:27:00Z,2003-03-31T11:42:00Z
